CD_PROGRAMA_IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;AN_BASE_PRODUCAO;ID_ADD_PRODUCAO_INTELECTUAL;ID_TIPO_PRODUCAO;ID_SUBTIPO_PRODUCAO;DS_NATUREZA;NM_AUTOR_TRADUZIDO;NM_TITULO;DS_IDIOMA;DS_IDIOMA_TRADUCAO;NM_EDITORA_TRADUCAO;NM_CIDADE;NM_PAIS;NR_EDICAO;NR_PAGINAS;NR_VOLUME;DS_FASCICULO;NR_SERIE;DS_ISBN;DS_DIVULGACAO;DS_URL;DS_OBSERVACOES;IN_GLOSA
33002010184P3;LITERATURA E CULTURA RUSSA;USP;UNIVERSIDADE DE SAO PAULO;2017;22470670;2;21;OUTRA;VELIMIR KHLEBNIKOV;INDO-RUSSKII SOIUZ;RUSSO;PORTUGUES;BOITEMPO;SAO PAULO;BRASIL;1;4;-;-;-;9788575595718;IMPRESSO;-;IN: ESCRITOS DE OUTUBRO (ORG. BRUNO BARRETTO GOMIDE);0
33002010184P3;LITERATURA E CULTURA RUSSA;USP;UNIVERSIDADE DE SAO PAULO;2017;22470671;2;21;ARTIGO;ALEKSANDRA KOLLONTAI;. .;OUTRO;PORTUGUES;BOITEMPO;SAO PAULO;BRASIL;-;4;-;-;-;9,788,575,595,381.00;IMPRESSO;-;O ARTIGO INTEGRA, COM OUTROS, O LIVRO A REVOLUCAO DAS MULHERES, ORGANIZADO POR GRAZIELA SCHNEIDER.;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22474242;2;21;ARTIGO;STEFANO RODOTA;L' ANTROPOLOGIA DELL'HOMO DIGNUS;ITALIANO;PORTUGUES;CIVILISTICA.COM;RIO DE JANEIRO;BRASIL;1;17;2;-;-;2316-7684;MEIO DIGITAL;HTTP://CIVILISTICA.COM/A-ANTROPOLOGIA-DO-HOMO-DIGNUS/;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22474286;2;21;ARTIGO;MIKE KLARMAN;THE CONSTITUTION AS A COUP AGAINST THE PUBLIC OPINION;INGLES;PORTUGUES;FND/ UFRJ;RIO DE JANEIRO;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;HTTPS://WWW.ESTUDOSINSTITUCIONAIS.COM/REI/ARTICLE/VIEW/147/135;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22474383;2;21;LIVRO;"FISCHER-LESCANO, A., MLLER, K";DER KAMPF UM GLOBALE SOZIALE RECHTE: ZART WRE DAS GRBSTE;ALEMAO;PORTUGUES;LUMEN JURIS;RIO DE JANEIRO;BRASIL;1;114;-;-;-;9783803136;IMPRESSO;-;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22474814;2;21;ARTIGO;SANFORD LEVINSON;COMMENTS ON TUSHNET;INGLES;PORTUGUES;FND-UFRJ;RIO DE JANEIRO;BRASIL;-;-;-;-;-;ISSN: 2447-5467;MEIO DIGITAL;ARTIGO ORIGINAL: HTTPS://WWW.ESTUDOSINSTITUCIONAIS.COM/REI/ARTICLE/VIEW/78/99 OBRA TRADUZIDA: HTTPS://WWW.ESTUDOSINSTITUCIONAIS.COM/REI/ARTICLE/VIEW/78/100;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22474819;2;21;ARTIGO;CASS R. S UNSTEIN;HOW STAR WARS ILLUMINATES CONSTITUTIONAL LAW;INGLES;PORTUGUES;FND/UFRJ;RIO DE JANEIRO;BRASIL;-;-;-;-;-;ISSN: 2447-5467;MEIO DIGITAL;ORIGINAL: HTTPS://WWW.ESTUDOSINSTITUCIONAIS.COM/REI/ARTICLE/VIEW/84/101 TRADUCAO: HTTPS://WWW.ESTUDOSINSTITUCIONAIS.COM/REI/ARTICLE/VIEW/84/102;REVISTA DE ESTUDOS INSTITUCIONAIS;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22474861;2;21;ARTIGO;GUNTHER TEUBNER;SOCIAL CONSTITUTIONALISM AND THE POLICIES OF THE COMMON;INGLES;PORTUGUES;UFRJ;RIO DE JANEIRO;BRASIL;-;18;-;-;-;1415-8604;MEIO DIGITAL;HTTP://UNINOMADE.NET/WP-CONTENT/FILES_MF/149419196900CONSTITUCIONALISMO%20SOCIAL%20E%20AS%20POL%C3%ADTICAS%20DO%20COMUM%20-%20GUNTHER%20TEUBNER.PDF;REVISTA LUGAR COMUM N. 49  OUTUNO DE 2017;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22474967;2;21;ARTIGO;VIRGINIA FONTES;DAVID HARVEY: ESPOLIACAO OUEXPROPRIACAO? HA ?LADO DE FORA? DO CAPITAL?;PORTUGUES;INGLES;REVISTA DIREITO & PRAXIS;RIO DE JANEIRO;BRASIL;-;13;8;-;3;2179-8966;MEIO DIGITAL;HTTP://WWW.SCIELO.BR/PDF/RDP/V8N3/2179-8966-RDP-8-3-2199.PDF;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22474975;2;21;ARTIGO;ADRIAN VERMEULE;RATIONALLY ARBITRARY DECISIONS IN ADMINISTRATIVE LAW;INGLES;PORTUGUES;FND/UFRJ;RIO DE JANEIRO;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;HTTPS://ESTUDOSINSTITUCIONAIS.COM/REI/ARTICLE/VIEW/152;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22475381;2;21;ARTIGO;"UZELAC, ALAN,";PROCEDURAL LAW AND PLURALISM. DISADVANTAGED GROUPS OF PEOPLE AND AN APPROACH TO LITIGATION STEMMING FROM LAND DISPOSSESSION AND FORCED DISPLACEMENT. HOW TO SETTLE PRIVATE (NON-STATE) LAND DISPUTES INVOLVING MEMBERS OF INDIGENOUS AND OTHER DISADVANTAGED GR;INGLES;PORTUGUES;REVISTA ELETRONICA DE DIREITO PROCESSUAL (REDP) DA UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO (UERJ);RIO DE JANEIRO;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;-;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22475606;2;21;ARTIGO;ALAIN PELLET;LOTUS, QUE DE SOTTISES ON PROFERE EN TON NOM!: REMARQUES SUR LE CONCEPT DE SOUVERAINETE DANS LA JURISPRUDENCE DE LA COUR MONDIALE;FRANCES;PORTUGUES;REVISTA PUBLICUM;RIO DE JANEIRO;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;HTTP://WWW.E-PUBLICACOES.UERJ.BR/INDEX.PHP/PUBLICUM/ARTICLE/VIEW/30214;ISSN 2447-7982;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22475722;2;21;ARTIGO;MARK TUSHNET;NOTES ON SOME ASPECTS OF THE TAXONOMY OF GENERATIONSOF RIGHTS;INGLES;PORTUGUES;FND-UFRJ;RIO DE JANEIRO;BRASIL;-;-;-;-;-;ISSN: 2447-5467;MEIO DIGITAL;OBRA ORIGINAL: HTTPS://WWW.ESTUDOSINSTITUCIONAIS.COM/REI/ARTICLE/VIEW/77/94 OBRA TRADUZIDA: HTTPS://WWW.ESTUDOSINSTITUCIONAIS.COM/REI/ARTICLE/VIEW/77/95;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22476645;2;21;ARTIGO;REMO CAPONI;PROCESSO CIVILE E COMPLESSITA;ITALIANO;PORTUGUES;UERJ;RIO DE JANEIRO;BRASIL;-;17;-;-;-;-;MEIO DIGITAL;WWW.E-PUBLICACOES.UERJ.BR/INDEX.PHP/REDP/ARTICLE/DOWNLOAD/31697/22471;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22476727;2;21;ARTIGO;"UZELAC, ALAN,";REFORMING MEDITERRANEAN CIVIL PROCEDURE: IS THERE A NEED FOR SHOCK THERAPY?;INGLES;PORTUGUES;REVISTA ELETRONICA DE DIREITO PROCESSUAL (REDP) DA UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO (UERJ);RIO DE JANEIRO;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;-;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22476861;2;21;ARTIGO;CASS SUNSTEIN;IS COST-BENEFIT ANALYSIS A FOREIGN LANGUAGE?;INGLES;PORTUGUES;UERJ;RIO DE JANEIRO;BRASIL;-;11;V. 3, N. 2;-;-;-;MEIO DIGITAL;HTTP://WWW.E-PUBLICACOES.UERJ.BR/OJS/INDEX.PHP/PUBLICUM/ARTICLE/VIEW/31882/23680;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22477029;2;21;ARTIGO;EMMA DOWLING;VALORISED BUT NOT VALUED? AFFECTIVE REMUNERATION, SOCIAL REPRODUCTION AND FEMINIST POLITICS BEYOND THE CRISIS. REVISTA BRITISH POLITICS, VOL. 11, EDICAO 4, DEZ. 2016, P. 452-468;INGLES;PORTUGUES;DIREITO E PRAXIS;RIO DE JANEIRO;BRASIL;-;29;-;-;-;2179-8966;MEIO DIGITAL;HTTP://WWW.E-PUBLICACOES.UERJ.BR/INDEX.PHP/REVISTACEAJU/ARTICLE/VIEW/30226;-;0
31004016015P4;DIREITO;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;22477045;2;21;ARTIGO;FABIANA LUCI DE OLIVEIRA;QUANDO A CORTE SE DIVIDE: COALIZOES MAJORITARIAS MINIMAS NO SUPREMO TRIBUNAL FEDERAL;PORTUGUES;INGLES;FACULDADE DE DIREITO DA UERJ;RIO DE JANEIRO;BRASIL;-;46;-;-;-;2179-8966;MEIO DIGITAL;HTTP://WWW.E-PUBLICACOES.UERJ.BR/INDEX.PHP/REVISTACEAJU/ARTICLE/VIEW/23724/21466;-;0
31022014009P5;CIENCIA DA COMPUTACAO;CEFET/RJ;CENTRO FEDERAL DE EDUCACAO TECN. CELSO SUCKOW DA FONSECA;2017;22477880;2;21;LIVRO;KIM ZETTER;COUNTDOWN TO ZERO DAY;INGLES;PORTUGUES;BRASPORT;RIO DE JANEIRO;BRASIL;-;-;-;-;-;978-85-7452-8;VARIOS;-;-;0
31022014009P5;CIENCIA DA COMPUTACAO;CEFET/RJ;CENTRO FEDERAL DE EDUCACAO TECN. CELSO SUCKOW DA FONSECA;2017;22477894;2;21;LIVRO;RICHARD CLARKE;CYBER WAR: THE NEXT THREAT TO NATIONAL SECURITY AND WHAT TO DO ABOUT IT;INGLES;PORTUGUES;BRASPORT;RIO DE JANEIRO;BRASIL;-;-;-;-;-;9780061962233;VARIOS;-;-;0
53001010018P0;CIENCIAS DA INFORMACAO;UNB;UNIVERSIDADE DE BRASILIA;2017;22477972;2;21;ARTIGO;PETER HORSMAN;TAMING THE ELEPHANT: AN ORTHODOX APPROACH TO THE PRINCIPLE OF PROVENANCE;INGLES;PORTUGUES;OUTRO;SAO PAULO;BRASIL;2;11;10;-;-;ISSN 1983-521;MEIO DIGITAL;HTTPS://WWWS.CNPQ.BR/CVLATTESWEB/PKG_MENU.MENU?F_COD=939BDCF4E589136839F54E70F91C7F68;-;0
53001010089P4;DESENVOLVIMENTO, SOCIEDADE E COOPERACAO INTERNACIONAL;UNB;UNIVERSIDADE DE BRASILIA;2017;22479522;2;21;ARTIGO;"HORACIO RAUL AVILA, MARIA LUCIA MOLINA";LA SITUACION DE CALLE COMO PROBLEMATICA SOCIAL ESTRUCTURAL EN LAS CIUDADES;ESPANHOL;PORTUGUES;PONTES;CAMPINAS;BRASIL;1;27;-;-;-;978-85-7113-9;IMPRESSO;-;-;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22484238;2;21;ARTIGO;SUSAN STANFORD FRIEDMAN;"""BEYOND"" GENDER: THE NEW GEOGRAPHY OF IDENTITY AND THE FUTURE OF FEMINIST CRITICISM (CAPITULO DO LIVRO MAPPINGS: FEMINISM AND THE CULTURAL GEOGRAPHIES OF ENCOUNTER)";INGLES;PORTUGUES;"EDUFAL,EDITORA UFSC, EDITORA MULHERES";"MACEIO, FLORIANOPOLIS";BRASIL;-;839;-;-;-;9788532808141;IMPRESSO;-;-;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22484278;2;21;OUTRA;OVIDIO;METAMORPHOSES;LATIM;PORTUGUES;EDITORA DA UFSC;FLORIANOPOLIS;BRASIL;1;40;-;-;-;9788532808127;IMPRESSO;-;-;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22484293;2;21;LIVRO;GEORGES DIDI-HUBERMAN;ATLAS OU LE GAI SAVOIR INQUIET. L'OEIL DE L'HISTOIRE, 3;FRANCES;PORTUGUES;EDITORA UFMG;BELO HORIZONTE;BRASIL;1;408;-;-;-;-;VARIOS;-;REVISAO TECNICA DE TRADUCAO.;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22484310;2;21;LIVRO;ROBERTO ESPOSITO;BIOS: BIOPOLITICA E FILOSOFIA;ITALIANO;PORTUGUES;EDITORA UFMG;BELO HORIZONTE;BRASIL;1;272;1;1;1;978-85-423-02;IMPRESSO;-;-;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22484315;2;21;LIVRO;CALPURNIO SICULO;BUCOLICAE;LATIM;PORTUGUES;LABED/FALE-UFMG - CADERNOS VIVA VOZ;BELO HORIZONTE;BRASIL;1;92;-;-;-;978-85-7758-318-8;VARIOS;HTTP://WWW.LETRAS.UFMG.BR/PADRAO_CMS/DOCUMENTOS/EVENTOS/VIVAVOZ/BUC%C3%B3LICAS%20CALP%C3%BARNIO%20S%C3%ADCULO_07DEZ2017%20VERS%C3%A3O%20FINAL.PDF;-;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22484408;2;21;LIVRO;FRIEDRICH BOUTERWEK;GESCHICHTE DER POESIE UND BEREDSAMKEIT SEIT DEM ENDE DES 13. JAHRHUNDERTS;ALEMAO;PORTUGUES;EDITORA CAETES;RIO DE JANEIRO;BRASIL;1;8;-;-;-;9788595510005;IMPRESSO;-;-;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22484482;2;21;OUTRA;ROBERT WALSER;FRITZ KOCHERS AUFSTZE;ALEMAO;PORTUGUES;CHAO DE FEIRA;BELO HORIZONTE;BRASIL;01;159;3;-;-;-;IMPRESSO;HTTP://CHAODAFEIRA.COM/CATEGORIA/GRATUITA/;-;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22484658;2;21;ARTIGO;GAYATRI CHAKRAVORTY SPIVAK;LITERATURE (CAPITULO DO LIVRO: A CRITIQUE OF POSTCOLONIAL REASON);INGLES;PORTUGUES;"EDUFAL, EDITORA DA UFSC, EDITORA MULHERES";MACEIO, FLORIANOPOLIS;BRASIL;-;839;-;-;-;9788532808141;IMPRESSO;-;-;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22484683;2;21;LIVRO;EUGENIO HERNANDEZ ESPINOSA;MARIA ANTONIA;ESPANHOL;ESPANHOL;MALE;RIO DE JANEIRO;BRASIL;1;125;UNICO;-;-;9788592736088;IMPRESSO;-;TRADUCAO DE PECA TEATRAL.;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22484712;2;21;LIVRO;OVIDIO;METAMORPHOSEON LIBRI;LATIM;PORTUGUES;UFSC;FLORIANOPOLIS;BRASIL;1;820;-;-;-;9788532808127;IMPRESSO;-;-;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22484863;2;21;LIVRO;EURIPIDES;;GREGO;PORTUGUES;ATELIE EDITORIAL;COTIA/SAO PAULO;BRASIL;1;248;1;1;1;978-85-7480-7;IMPRESSO;-;-;0
32001010056P6;ESTUDOS LITERARIOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22485083;2;21;ARTIGO;FRIEDRICH SCHLEGEL;VOM STHETISCHEN WERTE DER GRISCHISCHEN KMODIE (1794);ALEMAO;PORTUGUES;EM TESE;BELO HORIZONTE;BRASIL;-;10;-;-;-;1982-0739;VARIOS;HTTP://WWW.PERIODICOS.LETRAS.UFMG.BR/INDEX.PHP/EMTESE;-;0
10001018012P7;ESTUDOS LITERARIOS;UNIR;UNIVERSIDADE FEDERAL DE RONDONIA;2017;22505377;2;21;LIVRO;WALTER RALEIGH;THE DISCOVERY OF THE LARGE, BEAUTIFUL AND RICH EMPIRE OF GUYANA;INGLES;PORTUGUES;SCIENZA;SAO CARLOS;BRASIL;1;158;1;1;1;978-85-5953-0;IMPRESSO;-;-;0
10001018012P7;ESTUDOS LITERARIOS;UNIR;UNIVERSIDADE FEDERAL DE RONDONIA;2017;22505408;2;21;LIVRO;ALGOT LANGE;"IN THE AMAOZN JUNGLE, ADVENTURES IN REMOTE PARTS OF THE UPPER AMAZON RIVER INCLUDING A SOJOURN AMONG CANNIBAL INDIANS";INGLES;PORTUGUES;SCIENZA;SAO CARLOS;BRASIL;1;158;1;1;1;9788559530247;IMPRESSO;-;-;0
32005016107P5;FILOSOFIA;UFJF;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;2017;22509389;2;21;LIVRO;CARL GUSTAV CARUS;PSYCHE: ZUR ENTWICKLUNGSGESCHICHTE DER SEELE;ALEMAO;PORTUGUES;FLAMMER UND HOFFMANN;PFORZHEIM;BRASIL;1;494;1;-;-;-;IMPRESSO;-;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22509883;2;21;ARTIGO;ERIC LANDOWSKI;LE PAPILLON TETE-DE-JANUS. A PROPOS DE SEMANTIQUE STRUCTURELLE;FRANCES;PORTUGUES;ESTACAO DAS LETRAS E CORES E CPS EDITORA;SAO PAULO;BRASIL;1;23;1;1;1;978-85-68552-;IMPRESSO;-;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510161;2;21;ARTIGO;DAVID J. GUNKEL;COMMUNICATION AND ARTIFICIAL INTELLIGENCE: NEW AND OPPORTUNITIES AND CHALLENGES FOR COMMUNICATION RESEARCH;INGLES;PORTUGUES;GALAXIA;SAO PAULO;BRASIL;-;-;-;-;-;-;IMPRESSO;FILE:///C:/USERS/ANA%20CATARINA/DOWNLOADS/30816-86859-1-PB.PDF;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510228;2;21;LIVRO;ALGIRDAS JULIEN GREIMAS;DA IMPERFEICAO;FRANCES;PORTUGUES;ESTACAO DAS LETRAS E CORES E CPS EDITORA;SAO PAULO;BRASIL;2;175;1;1;1;978-85-68552-;IMPRESSO;-;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510295;2;21;ARTIGO;ERIC LANDOWSKI;LE REGARD ELEVE;FRANCES;PORTUGUES;ESTACAO DAS LETRAS E CORES E CPS EDITORA;SAO PAULO;BRASIL;1;-;1;1;1;978-85-68552-;IMPRESSO;-;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510369;2;21;ARTIGO;ERIC LANDOWSKI;ETAIT GREIMAS SEMIOTICIEN?;FRANCES;PORTUGUES;ESTACAO DAS LETRAS E CORES E CPS EDITORA;SAO PAULO;BRASIL;1;16;1;1;1;978-85-68552-;IMPRESSO;-;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510380;2;21;ARTIGO;RODNEY BENSON;INSTITUTIONAL FORMS OF MEDIA OWNERSHIP AND THEIR MODES OF POWER;INGLES;PORTUGUES;REVISTA PARAGRAFO;SAO PAULO;BRASIL;-;-;-;-;-;2317-4919;MEIO DIGITAL;HTTP://REVISTASELETRONICAS.FIAMFAAM.BR/INDEX.PHP/RECICOFI/ARTICLE/VIEW/678/533;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510401;2;21;ARTIGO;ERIC LANDOWSKI;HONORIS CAUSA;FRANCES;PORTUGUES;ESTACAO DAS LETRAS E CORES E CPS EDITORA;SAO PAULO;BRASIL;1;09;1;1;1;978-85-68552-;IMPRESSO;-;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510441;2;21;ARTIGO;ERIC LANDOWSKI;INTERACTIONS (SOCIO)SEMIOTIQUES;FRANCES;PORTUGUES;ESTACAO DAS LETRAS E CORES E CPS EDITORA;SAO PAULO;BRASIL;1;57;1;1;1;978-85-68552-;IMPRESSO;-;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510455;2;21;ARTIGO;ERIC LANDOWSKI;LE CERCLE SEMIOTIQUE DE GREIMAS;FRANCES;PORTUGUES;ESTACAO DAS LETRAS E CORES E CPS EDITORA;SAO PAULO;BRASIL;1;15;1;1;1;-;IMPRESSO;-;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510460;2;21;ARTIGO;LORENZO VINCIGUERRA;MARK, IMAGE, SIGN: A SEMIOTIC APPROACH TO SPINOZA;INGLES;PORTUGUES;REVISTA GALAXIA;SAO PAULO - SP;BRASIL;35;15;-;-;-;1982-2553;MEIO DIGITAL;HTTPS://REVISTAS.PUCSP.BR/INDEX.PHP/GALAXIA/ARTICLE/VIEW/30815;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510514;2;21;ARTIGO;ERIC LANDOWSKI;LE SEMIOTICIEN ET SON DOUBLE;FRANCES;PORTUGUES;ESTACAO DAS LETRAS E CORES E CPS EDITORA;SAO PAULO;BRASIL;1;21;1;1;1;-;IMPRESSO;-;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510649;2;21;ARTIGO;PATRICIA PISTERS;A METAPHYSICAL STAR WAR?;INGLES;PORTUGUES;KEPOS;SAO PAULO;BRASIL;-;-;-;-;-;-;IMPRESSO;-;-;0
33005010021P0;COMUNICACAO E SEMIOTICA;PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22510661;2;21;ARTIGO;ERIC LANDOWSKI;VINGT ANS APRS. PO DVIDESIMTIES METU,;FRANCES;PORTUGUES;ESTACAO DAS LETRAS E CORES E CPS EDITORA;SAO PAULO;BRASIL;1;6;1;1;1;978-85-68552-;IMPRESSO;-;-;0
33009015006P2;PATOLOGIA;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22510833;2;21;LIVRO;PATRICIA JENNINGS;CARE FOR TEACHERS - CULTIVATING AWARENESS AND RESILIENCE IN EDUCATION;INGLES;PORTUGUES;GARRISON INSTITUTE;NEW YORK;BRASIL;1;74;-;-;-;0365-6233;IMPRESSO;-;-;0
33140014001P8;CONSERVACAO DA BIODIVERSIDADE E DESENVOLVIMENTO SUSTENTAVEL;IPE;INSTITUTO DE PESQUISAS ECOLOGICAS;2017;22513287;2;21;LIVRO;KATHERINE GIBSON, DEBORAH BIRD ROSE, E RUTH FINCHER;MANIFESTO FOR LIVING IN THE ANTHROPOCENE;INGLES;PORTUGUES;MEDIUM;NAO INFORMADO;BRASIL;-;-;-;-;-;10:098823406;MEIO DIGITAL;HTTPS://MEDIUM.COM/@THIAGOMOTA/MANIFESTO-PARA-VIVER-NO-ANTROPOCENO-A66107B78BCA;-;0
33005010002P5;EDUCACAO (PSICOLOGIA DA EDUCACAO);PUC/SP;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;2017;22514398;2;21;LIVRO;HENRY KRUTZEN;JACQUES LACAN SEMINAIRE 1952-1980;FRANCES;PORTUGUES;EDITORA TORO;SAO PAULO;BRASIL;3;481;1;-;-;10:271785665X;OUTRO;-;-;0
31003010081P4;FILOSOFIA;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;2017;22515131;2;21;LIVRO;JULIAN BARNES;KEEPING AN EYE OPEN - ESSAYS ON ART;INGLES;PORTUGUES;ROCCO;RIO DE JANEIRO;BRASIL;1;255;-;-;-;9788569474326;IMPRESSO;-;-;0
31003010081P4;FILOSOFIA;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;2017;22515197;2;21;ARTIGO;PTOLOMEU;MATHEMATIKE TETRABIBLOU SYNTAXEOS;GREGO;PORTUGUES;EDITORA DA UNICAMP;CAMPINAS;BRASIL;1;10;1;-;-;0101-3424;IMPRESSO;-;-;0
32020015006P6;ESTUDOS DE LINGUAGENS;CEFET/MG;CENTRO FEDERAL DE EDUCACAO TECN. DE MINAS GERAIS;2017;22516500;2;21;ARTIGO;PATRICK CHAREAUDEAU;LES STEREOTYPES, CEST BIEN. LES IMAGINAIRES, CEST MIEUX;FRANCES;PORTUGUES;DEPARTAMENTO DE LETRAS VERNACULAS DA UFC;FORTALEZA, CE;BRASIL;1;20;7;1;-;-;MEIO DIGITAL;HTTP://WWW.ENTREPALAVRAS.UFC.BR/REVISTA/INDEX.PHP/REVISTA/ARTICLE/VIEW/857/433;-;0
32020015006P6;ESTUDOS DE LINGUAGENS;CEFET/MG;CENTRO FEDERAL DE EDUCACAO TECN. DE MINAS GERAIS;2017;22516523;2;21;LIVRO;MEIRA DELMAR;POEMAS;ESPANHOL;PORTUGUES;SLMG;BELO HORIZONTE;BRASIL;13;2;1;1;1;-;VARIOS;-;-;0
33006016014P6;SISTEMAS DE INFRAESTRUTURA URBANA;PUCCAMP;PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS;2017;22521142;2;21;OUTRA;TM FORUM;API PROGRAM - OPEN API MAP;INGLES;PORTUGUES;PUC-CAMPINAS.EDU.BR/PROPESQ/NUCLEO-DE-INOVACAO-TECNOLOGICA;CAMPINAS;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;(HTTPS://WWW.PUC-CAMPINAS.EDU.BR/PROPESQ/NUCLEO-DE-INOVACAO-TECNOLOGICA/);-;0
