CD_PROGRAMA_IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;AN_BASE_PRODUCAO;ID_ADD_PRODUCAO_INTELECTUAL;ID_TIPO_PRODUCAO;ID_SUBTIPO_PRODUCAO;DS_NATUREZA;NM_EDITORA;NM_CIDADE;NM_PAIS;DS_IDIOMA;NR_PAGINAS;DS_ISBN_ISSN;DS_DIVULGACAO;DS_URL;DS_OBSERVACOES;IN_GLOSA
33002010188P9;BIOINFORMATICA;USP;UNIVERSIDADE DE SAO PAULO;2017;23212982;2;10;ARTIGO DE LIVRO DE ARTIGOS COMPILADOS;FRONTIERS MEDIA;LAUSANNE;BRASIL;PORTUGUES;216;978-2-88945-3;MEIO DIGITAL;-;-;0
42001013023P9;CIENCIAS FARMACEUTICAS;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23213766;2;10;ARTIGO EM PERIODICO CIENTIFICO (AINDA NAO CONSTA ISSN);SCHOLARLY PAGES;-;ESTADOS UNIDOS;INGLES;-;-;MEIO DIGITAL;HTTP://SCHOLARLYPAGES.ORG/ARCHIVE.PHP?JID=BOTANY;-;0
15001016076P9;CIENCIAS E MEIO AMBIENTE;UFPA;UNIVERSIDADE FEDERAL DO PARA;2017;23214157;2;10;(CURSO DE CURTA DURACAO MINISTRADO;EDITORA UNIVERSIDADE FEDERAL DO PARA;-;-;PORTUGUES;-;-;OUTRO;-;-;0
12002011012P9;GESTAO DE AREAS PROTEGIDAS NA AMAZONIA;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA;2017;23214289;2;10;AVULSA;MONGABAY;PALO ALTO, CALIFORNIA;ESTADOS UNIDOS;INGLES;4;0000000XXX;HIPERTEXTO;HTTPS://NEWS.MONGABAY.COM/2017/09/AMAZON-MINING-UNLEASHED-COMMENTARY;-;0
12002011012P9;GESTAO DE AREAS PROTEGIDAS NA AMAZONIA;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA;2017;23214311;2;10;OXFORD BIBLIOGRAPHIES OF ENVIRONMENTAL SCIENCES E UM SITE VOLTADO A DIVULGACAO TECNICAS DE PROBLEMAS LIGADOS AO MEIO AMBIENTE. ESTE SITE E LIGADO A UNIVERSIDADE DE OXFORD ONDE ACEITA;OXFORD UNIVERSITY PRESS;-;-;INGLES;-;-;MEIO DIGITAL;-;-;0
12002011012P9;GESTAO DE AREAS PROTEGIDAS NA AMAZONIA;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA;2017;23214312;2;10;CAPITULO DE LIBRO DIGITAL DISPONIVEL EM PLATAFORMAS DE TRABALHOS CIENTIFICOS NA WEB DEFORESTATION IN BRAZILIAN AMAZONIA.. IN: E. WOHL. (ORG.). OXFORD BIBLIOGRAPHIES IN ENVIRONMENTAL SCIENCE. 1ED.NEW YORK: OXFORD UNIVERSITY PRESS, 2017, V. , P. 1-33.;OXFORD UNIVERSITY PRESS;NEW YORK;ESTADOS UNIDOS;INGLES;33;-;MEIO MAGNETICO;-;-;0
12002011012P9;GESTAO DE AREAS PROTEGIDAS NA AMAZONIA;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA;2017;23214341;2;10;AVULSA;COPERNICUS;AMSTERDAM;HOLANDA;INGLES;3;1810-6285;HIPERTEXTO;HTTP://WWW.BIOGEOSCIENCES-DISCUSS.NET/BG-2016-532/BG-2016-532-RC4-PRINT.PDF;-;0
26001012016P7;SERVICO SOCIAL;UFAL;UNIVERSIDADE FEDERAL DE ALAGOAS;2017;23215081;2;10;ORGANIZADORA DO LIVRO;EDUFAL - EDITORA DA UNIVERSIDADE FEDERAL DE ALAGOAS;MACEIO;BRASIL;PORTUGUES;353;9788559113-0;IMPRESSO;-;-;0
26001012038P0;GEOGRAFIA;UFAL;UNIVERSIDADE FEDERAL DE ALAGOAS;2017;23216231;2;10;CONSELHO EDITORIAL;SULINA;PORTO ALEGRE;BRASIL;PORTUGUES;278;9788520507933;OUTRO;-;-;0
26001012038P0;GEOGRAFIA;UFAL;UNIVERSIDADE FEDERAL DE ALAGOAS;2017;23216232;2;10;CONSELHO EDITORIAL;EDITORA SULINA;PORTO ALEGRE;BRASIL;PORTUGUES;278;9788520507933;OUTRO;-;-;0
32007019018P5;EDUCACAO MATEMATICA;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;2017;23216936;2;10;ENTREVISTA;REVISTA PARANAENSE DE EDUCACAO MATEMATICA;CAMPO MOURAO;BRASIL;PORTUGUES;11;2238-5800;MEIO DIGITAL;HTTP://WWW.FECILCAM.BR/REVISTA/INDEX.PHP/RPEM/ARTICLE/VIEWFILE/1583/PDF_221;-;0
30001013107P4;PROFISSIONAL EM EDUCACAO;UFES;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;2017;23217490;2;10;LIVRO;BRASIL MULTICULTURAL;CAMPOS DOS GOYTACAZES;BRASIL;PORTUGUES;-;9788556350497;IMPRESSO;-;-;0
30001013107P4;PROFISSIONAL EM EDUCACAO;UFES;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;2017;23217568;2;10;RESUMO EXPANDIDO;EDITORA DO IFES;VITORIA;BRASIL;PORTUGUES;-;978-85-8263-2;MEIO DIGITAL;-;-;0
33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);USP;UNIVERSIDADE DE SAO PAULO;2017;23218271;2;10;EDITORIAL;CONFINS - REVUE FRANC-BRESILIENNE DE GEOGRAPHIE;SAO PAULO;BRASIL;PORTUGUES;300;1958-5212;IMPRESSO;-;-;0
33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);USP;UNIVERSIDADE DE SAO PAULO;2017;23218343;2;10;ORELHA DE LIVRO;SESC;SAO PAULO;BRASIL;PORTUGUES;1;9788594930279;IMPRESSO;-;-;0
33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);USP;UNIVERSIDADE DE SAO PAULO;2017;23218349;2;10;TEXTOS PARA FINS DIVERSOS: NAO PUBLICADOS;XXX;-;BRASIL;PORTUGUES;25;-;IMPRESSO;-;-;0
33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);USP;UNIVERSIDADE DE SAO PAULO;2017;23218359;2;10;TEXTOS PARA FINS DIVERSOS: NAO PUBLICADOS;XXX;-;BRASIL;PORTUGUES;17;-;IMPRESSO;-;-;0
33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);USP;UNIVERSIDADE DE SAO PAULO;2017;23218371;2;10;TEXTOS PARA FINS DIVERSOS: NAO PUBLICADOS;XXXX;MARINGA;BRASIL;PORTUGUES;13;-;IMPRESSO;-;-;0
33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);USP;UNIVERSIDADE DE SAO PAULO;2017;23218593;2;10;TEXTOS PARA FINS DIVERSOS: NAO PUBLICADOS;XXX;-;BRASIL;PORTUGUES;17;-;IMPRESSO;-;-;0
33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);USP;UNIVERSIDADE DE SAO PAULO;2017;23218975;2;10;PREFACIO;DEPARTAMENTO DE GEOGRAFIA FFLCH USP;-;-;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);USP;UNIVERSIDADE DE SAO PAULO;2017;23218978;2;10;TEXTO;IPHAN (INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL);BRASILIA;BRASIL;PORTUGUES;-;978-85-7334-2;MEIO DIGITAL;HTTP://PORTAL.IPHAN.GOV.BR/DICIONARIOPATRIMONIOCULTURAL/DETALHES/82/PAISAGEM-CULTURAL;-;0
33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);USP;UNIVERSIDADE DE SAO PAULO;2017;23219037;2;10;RESENHA;REVUES.ORG;SAO PAULO - PARIS;BRASIL;PORTUGUES;-;1958-9212;MEIO DIGITAL;HTTPS://CONFINS.REVUES.ORG/12108;-;0
33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);USP;UNIVERSIDADE DE SAO PAULO;2017;23219240;2;10;EDITORIAL;CHRISTLICHE INITIATIVE ROMERO;MNSTER;ALEMANHA;ALEMAO;1;-;IMPRESSO;-;-;0
32007019018P5;EDUCACAO MATEMATICA;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;2017;23219599;2;10;RESUMOS EXPANDIDOS PUBLICADOS EM ANAIS DE CONGRESSOS;EDITORA DA UNIVERSIDADE ESTADUAL DO CEARA ? EDUECE;FORATELZA;BRASIL;PORTUGUES;2043;2358_9027;MEIO DIGITAL;-;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221171;2;10;TEXTO PARA DISCUSSAO;UNICAMP;CAMPINAS;BRASIL;PORTUGUES;42;0103-9466;MEIO DIGITAL;WWW.ECO.UNICAMP.BR/DOCPROD/DOWNARQ.PHP?ID=3535&TP=A;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221192;2;10;TECHNICAL REPORT;TECHNICAL REPORT;ROMA;BRASIL;PORTUGUES;-;-;VARIOS;HTTP://GSARS.ORG/WP-CONTENT/UPLOADS/2017/11/TR-02.11.2017-AGRI-ENVIRONMENTAL-STATISTICS-AND-INDICATORS-A-LITERATURE-REVIEW-AND-KEY-AGRI-ENVIRONMENTAL-INDICATORS.PDF;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221225;2;10;ARTIGO;CESIT/IE/UNICAMP;CAMPINAS;BRASIL;PORTUGUES;46;-;IMPRESSO;HTTP://WWW.CESIT.NET.BR/WP-CONTENT/UPLOADS/2017/11/TEXTO-DE-DISCUSS%C3%A3O-4-RELAC%C3%B5ES-DE-TRABALHO.PDF;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221232;2;10;"ANALISE / FRIEDRICH EBERT STIFTUNG BRASIL ; NO 33";FRIEDRICH EBERT STIFTUNG BRASIL;BRASIL;BRASIL;PORTUGUES;19;978-85-99138-;IMPRESSO;HTTP://LIBRARY.FES.DE/PDF-FILES/BUEROS/BRASILIEN/13751.PDF;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221280;2;10;NOTA DE CONJUNTURA DO CECON;IE/UNICAMP;CAMPINAS;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTP://PEDROROSSI.ORG/WP-CONTENT/UPLOADS/2017/05/NOTACECON1_CHOQUE-RECESSIVO-2.PDF;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221308;2;10;ARTIGO;UNICAMP;CAMPINAS;BRASIL;PORTUGUES;70;-;VARIOS;HTTP://WWW.CESIT.NET.BR/DOSSIE-REFORMA-TRABALHISTA/;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221336;2;10;TEXTO PARA DISCUSSAO;CESIT/IE/UNICAMP;CAMPINAS, SP.;BRASIL;PORTUGUES;59;-;IMPRESSO;HTTP://WWW.CESIT.NET.BR/WP-CONTENT/UPLOADS/2017/11/TEXTO-DE-DISCUSS%C3%A3O-8-DESENVOLVIMENTO-COMPETITIVIDADE-E-REFORMA-TRABALHISTA.PDF;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221362;2;10;WORKING PAPER, TD 311, IE/UNICAMP;IE/UNICAMP;-;BRASIL;PORTUGUES;20;0103-946;MEIO DIGITAL;HTTP://WWW.ECO.UNICAMP.BR/DOCPROD/DOWNARQ.PHP?ID=3540&TP=A;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221365;2;10;TEXTO PARA DISCUSSAO IE/UNICAMP;IE/UNICAMP;CAMPINAS;BRASIL;PORTUGUES;-;ISSN 0103-946;MEIO DIGITAL;HTTP://WWW.ECO.UNICAMP.BR/DOCPROD/DOWNARQ.PHP?ID=3538&TP=A;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221435;2;10;TEXTO DE APOIO PARA O CURSO A DISTANCIA DA GLOBAL LABOR UNIVERSITY. MASSIVE OPEN ONLINE COURSE (MOOC;N/C;-;BRASIL;PORTUGUES;12;-;MEIO DIGITAL;-;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221457;2;10;TEXTO PARA DISCUSSAO 312;IE / UNICAMP;CAMPINAS;BRASIL;PORTUGUES;116;-;MEIO DIGITAL;HTTP://WWW.ECO.UNICAMP.BR/DOCPROD/DOWNARQ.PHP?ID=3541&TP=A;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221476;2;10;TESE DE DOUTORADO;BIBLIOTECA DO INSTITUTO DE ECONOMIA DA UNIVERSIDADE ESTADUAL DE CAMPINAS (UNICAMP);CAMPINAS;BRASIL;PORTUGUES;275;-;MEIO DIGITAL;HTTP://REPOSITORIO.UNICAMP.BR/BITSTREAM/REPOSIP/322818/1/RODRIGUES_CARLOSHENRIQUELOPES_D.PDF;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221479;2;10;NOTA TECNICA;DIEESE (DEPARTAMENTO INTERSINDICAL DE ESTATISTICA E ESTUDOS SOCIOECONOMICOS);-;-;PORTUGUES;-;-;MEIO DIGITAL;HTTPS://WWW.DIEESE.ORG.BR/NOTATECNICA/2017/NOTATEC169IRPF.HTML;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221680;2;10;TEXTO PARA DISCUSSAO;BOITEMPO;SAO PAULO;BRASIL;PORTUGUES;-;-;IMPRESSO;-;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221695;2;10;ARTIGO;SINDIMETAL-ES;ESPIRITO SANTO;BRASIL;PORTUGUES;3;-;IMPRESSO;-;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221697;2;10;TEXTO DE DISCUSSAO CESIT;CESIT/UNICAMP;CAMPINAS;BRASIL;PORTUGUES;-;-;IMPRESSO;HTTP://PORTAL.MPT.MP.BR/WPS/WCM/CONNECT/PORTAL_MPT/3D19E5A3-0F81-4BE6-AAF7-95E39015A34F/TEXTO+DE+DISCUSS%C3%A3O+7+-+FINANCIAMENTO+DA+PREVIDENCIA+E+REFORMA+TRABALHISTA.PDF?MOD=AJPERES;-;0
33003017071P0;DESENVOLVIMENTO ECONOMICO;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;23221748;2;10;ORGANIZADOR DE LIVRO;CESIT;CAMPINAS;BRASIL;PORTUGUES;335;-;IMPRESSO;-;-;0
15001016070P0;FILOSOFIA;UFPA;UNIVERSIDADE FEDERAL DO PARA;2017;23222605;2;10;ORELHA DE LIVRO;INTERMEIOS;SAO PAULO;BRASIL;PORTUGUES;-;-;IMPRESSO;-;-;0
32001010001P7;EDUCACAO;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;23223319;2;10;MEMORIAL;DIRETORIA DA FACULDADE DE EDUCACAO;BELO HORIZONTE;BRASIL;PORTUGUES;86;-;MEIO DIGITAL;-;-;0
32001010001P7;EDUCACAO;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;23223973;2;10;"VERBETE NO LIVRO ""VOCABULARIO BOURDIEU""";AUTENTICA;BELO HORIZONTE;BRASIL;PORTUGUES;03;9788551302293;IMPRESSO;-;-;0
32001010001P7;EDUCACAO;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;23224050;2;10;VERBETE EM DICIONARIO;AUTENTICA;BELO HORIZONTE;BRASIL;PORTUGUES;3;9788551302293;IMPRESSO;VOCABULARIO BOURDIEU;-;0
32001010001P7;EDUCACAO;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;23224051;2;10;VERBETE EM DICIONARIO;AUTENTICA;BELO HORIZONTE;BRASIL;PORTUGUES;3;9788551302293;IMPRESSO;VOCABULARIO BOURDIEU;-;0
32001010001P7;EDUCACAO;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;23224052;2;10;VERBETE EM DICIONARIO;AUTENTICA;BELO HORIZONTE;BRASIL;PORTUGUES;03;9788551302293;IMPRESSO;VOCABULARIO BOURDIEU;-;0
15001016092P4;COMPUTACAO APLICADA;UFPA;UNIVERSIDADE FEDERAL DO PARA;2017;23224215;2;10;TEXTOS EM JORNAIS DE NOTICIAS/REVISTAS;BSD;-;ESTADOS UNIDOS;INGLES;53;1898-9144;MEIO DIGITAL;HTTPS://BSDMAG.ORG/DOWNLOAD/FREEBSD-PORT-KNOCKING/;-;0
33004013069P2;GESTAO E REGULACAO DE RECURSOS HIDRICOS - PROFAGUA;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;2017;23224739;2;10;EXTENSAO EM REVISTA: APRESENTACAO;HTTP://WWW.UEA.EDU.BR/MODULO/REVISTA/FILES/PERIODICOS/EXTENSAO/N01/#P=5;-;BRASIL;PORTUGUES;-;-;IMPRESSO;-;-;0
33004013069P2;GESTAO E REGULACAO DE RECURSOS HIDRICOS - PROFAGUA;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;23225256;2;10;ARTIGO EM AVALIACAO;REVISTA SAUDE & SOCIEDADE;SAO PAULO;BRASIL;PORTUGUES;20;1984-0470;MEIO DIGITAL;-;-;0
31004016050P4;FISIOPATOLOGIA E CIENCIAS CIRURGICAS;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;23226298;2;10;TESE;UERJ;RIO DE JANEIRO;BRASIL;PORTUGUES;126;-;IMPRESSO;-;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226429;2;10;RESENHA NA REVISTA METAMORFOSES 14.1;OFICINA RAQUEL E CATEDRA JORGE DE SENA;RIO DE JANEIRO;BRASIL;PORTUGUES;182;0875019;MEIO DIGITAL;HTTPS://REVISTAS.UFRJ.BR/INDEX.PHP/METAMORFOSES/ARTICLE/VIEW/10556/7851;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226434;2;10;RESUMO PUBLICADO EM ANAIS;PPGEL/UFMT;CUIABA;BRASIL;PORTUGUES;-;-;VARIOS;HTTP://WWW.UFMT.BR/PPGEL/IMAGES/UPLOADS/CADERNO-DE-RESUMOS-III-SEACD-3.PDF;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226491;2;10;APRESENTACAO DO DOSSIE TEMATICO RELENDO BAKHTIN. REVISTA DIALOGOS, V. 5, N. 1, JAN.-JUN., 2017;UFMT;CUIABA;BRASIL;PORTUGUES;2;2319-0825;VARIOS;HTTP://PERIODICOSCIENTIFICOS.UFMT.BR/OJS/INDEX.PHP/REVDIA/ARTICLE/VIEW/5208/3451;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226492;2;10;APRESENTACAO DE VOLUMA DA REVISTA DA ABRALIN;ABRALIN;CURITIBA;BRASIL;PORTUGUES;1;0102-7158;VARIOS;HTTP://REVISTAS.UFPR.BR/ABRALIN/ISSUE/VIEW/2319;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226493;2;10;APRESENTACAO DE VOLUMA DA REVISTA DA ABRALIN;ABRALIN;CURITIBA;BRASIL;PORTUGUES;1;0102-7158;VARIOS;HTTP://REVISTAS.UFPR.BR/ABRALIN/ISSUE/VIEW/2321;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226494;2;10;APRESENTACAO DE VOLUME DA REVISTA DA ABRALIN;ABRALIN;CURITIBA;BRASIL;PORTUGUES;1;0102-7158;VARIOS;HTTP://REVISTAS.UFPR.BR/ABRALIN/ISSUE/VIEW/2329;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226496;2;10;TEXTO DE APRESENTACAO;PONTES;CAMPINAS;BRASIL;PORTUGUES;252;978-85-7113-8;IMPRESSO;HTTP://PONTESEDITORES.COM.BR/LOJA/INDEX.PHP?ROUTE=PRODUCT/PRODUCT&PRODUCT_ID=883;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226497;2;10;TEXTO DE APRESENTACAO;PONTES;CAMPINAS;BRASIL;PORTUGUES;110;9788571138421;IMPRESSO;HTTPS://WWW.SARAIVA.COM.BR/PERSPECTIVAS-CRITICAS-NO-ENSINO-DE-LINGUAS-NOVOS-SENTIDOS-PARA-A-ESCOLA-9732198.HTML;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226819;2;10;RESUMO;UFMA;BACABAL;BRASIL;PORTUGUES;-;-;VARIOS;I CONGRESSO INTERNACIONAL DE LETRAS BACABAL;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226820;2;10;RESUMO PUBLICADO EM ANAIS DO EVENTO;UNESP;SAO JOSE DO RIO PRETO;BRASIL;PORTUGUES;-;-;VARIOS;HTTP://CONGRESSOLITERATURAEGENERO.BLOGSPOT.COM.BR/;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226863;2;10;REVISTA DA ABRALIN VOL. 16, N.1, (2017);ABRALIN;CURITIBA;BRASIL;PORTUGUES;286;0102-7158;VARIOS;HTTP://REVISTAS.UFPR.BR/ABRALIN/ISSUE/VIEW/2319;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226864;2;10;REVISTA DA ABRALIN VOL. 16, N.2, (2017);ABRALIN;CURITIBA;BRASIL;PORTUGUES;475;0102-7158;VARIOS;HTTP://REVISTAS.UFPR.BR/ABRALIN/ISSUE/VIEW/2321;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226865;2;10;REVISTA DA ABRALIN VOL. 16, N.3, (2017);ABRALIN;CURITIBA;BRASIL;PORTUGUES;540;0102-7158;VARIOS;HTTP://REVISTAS.UFPR.BR/ABRALIN/ISSUE/VIEW/2329;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226925;2;10;DOSSIE TEMATICO EM PERIODICO CIENTIFICO;UFMT;CUIABA;BRASIL;PORTUGUES;172;22376844;MEIO DIGITAL;HTTP://PERIODICOSCIENTIFICOS.UFMT.BR/OJS/INDEX.PHP/POLIFONIA/ISSUE/VIEW/417/SHOWTOC;-;0
50001019008P2;ESTUDOS DE LINGUAGEM;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;2017;23226926;2;10;DOSSIE TEMATICO EM PERIODICO CIENTIFICO;EDUFMT;CUIABA;BRASIL;PORTUGUES;175;22376844;VARIOS;HTTP://PERIODICOSCIENTIFICOS.UFMT.BR/OJS/INDEX.PHP/POLIFONIA/ISSUE/VIEW/418/SHOWTOC;-;0
32007019024P5;EDUCACAO;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;2017;23227285;2;10;PUBLICACAO EM LIVRO DE RESUMOS;FEDERACION ESPAOLA DE SOCIEDADES DE PROFESORES DE MATEMATICAS;ANDUJAR (JAEN) ESPAA;BRASIL;PORTUGUES;1;-;VARIOS;-;-;0
32007019024P5;EDUCACAO;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;2017;23227288;2;10;RESUMOS EXPANDIDOS PUBLICADOS EM ANAIS DE CONGRESSOS;EDITORA DA UNIVERSIDADE ESTADUAL DO CEARA ? EDUECE;FORATELZA;BRASIL;PORTUGUES;2043;2358_9027;MEIO DIGITAL;-;-;0
42001013033P4;CIENCIA POLITICA;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23228531;2;10;WORKING PAPER;GEORGE WASHINGTON UNIVERSITY;WASHINGTON DC;EUA;INGLES;13;-;MEIO DIGITAL;HTTPS://BRAZILINITIATIVE.ORG/WORKING-PAPERS/;-;0
42001013033P4;CIENCIA POLITICA;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23228532;2;10;ARTIGO;-;-;-;INGLES;-;-;MEIO DIGITAL;-;-;0
42001013033P4;CIENCIA POLITICA;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23228653;2;10;ARTIGO;ELSEVIER;NOVA YORK;FRANCA;FRANCES;31;-;MEIO DIGITAL;HTTPS://PAPERS.SSRN.COM/SOL3/PAPERS.CFM?ABSTRACT_ID=3077194;PUBLICADO NO PORTAL SSRN PARA DIVULGACAO DE ARTIGOS ACADEMICOS NA AREA DE CIENCIAS SOCIAIS;0
31003010062P0;ESTUDOS ESTRATEGICOS DA DEFESA E DA SEGURANCA;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;2017;23228906;2;10;ARITIGO EM BLOG;INSTITUTO MOSAICO;RIO DE JANEIRO;BRASIL;PORTUGUES;1;-;MEIO DIGITAL;HTTPS://MEDIUM.COM/INSTITUTO-MOSAICO/BRASIL-2017-BOI-BALA-E-B%C3%ADBLIA-BBD291433A5;-;0
31003010062P0;ESTUDOS ESTRATEGICOS DA DEFESA E DA SEGURANCA;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;2017;23228918;2;10;ARTIGO EM BLOG;INSTITUTO MOSAICO;RIO DE JANEIRO;BRASIL;PORTUGUES;3;-;MEIO DIGITAL;-;-;0
31003010062P0;ESTUDOS ESTRATEGICOS DA DEFESA E DA SEGURANCA;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;2017;23228928;2;10;ARTIGO EM BLOG;INSTITUTO MOSAICO;RIO DE JANEIRO;BRASIL;PORTUGUES;1;-;MEIO DIGITAL;-;-;0
